iter	F1	Logloss
828	0.9999675648	0.0004326641916
829	0.9999675648	0.0004326641916
830	0.9999675648	0.0004326641916
831	0.9999675648	0.0004326641916
832	0.9999675648	0.0004326641916
833	0.9999675648	0.0004326641916
834	0.9999675648	0.0004326641916
835	0.9999675648	0.0004326641916
836	0.9999675648	0.0004326641916
837	0.9999675648	0.0004326641916
838	0.9999675648	0.0004326641916
839	0.9999675648	0.0004326641916
840	0.9999675648	0.0004326641916
841	0.9999675648	0.0004326641916
842	0.9999675648	0.0004326641916
843	0.9999675648	0.0004326641916
844	0.9999675648	0.0004326641916
845	0.9999675648	0.0004326641916
846	0.9999675648	0.0004326641916
847	0.9999675648	0.0004326641916
848	0.9999675648	0.0004326641916
849	0.9999675648	0.0004326641916
850	0.9999675648	0.0004326641916
851	0.9999675648	0.0004326641916
852	0.9999675648	0.0004326641916
853	0.9999675648	0.0004326641916
854	0.9999675648	0.0004326641916
855	0.9999675648	0.0004326641916
856	0.9999675648	0.0004326641916
857	0.9999675648	0.0004326641916
858	0.9999675648	0.0004326641916
859	0.9999675648	0.0004326641916
860	0.9999675648	0.0004326641916
861	0.9999675648	0.0004326641916
862	0.9999675648	0.0004326641916
863	0.9999675648	0.0004326641916
864	0.9999675648	0.0004326641916
865	0.9999675648	0.0004326641916
866	0.9999675648	0.0004326641916
867	0.9999675648	0.0004326641916
868	0.9999675648	0.0004326641916
869	0.9999675648	0.0004326641916
870	0.9999675648	0.0004326641916
871	0.9999675648	0.0004326641916
872	0.9999675648	0.0004326641916
873	0.9999675648	0.0004326641916
874	0.9999675648	0.0004326641916
875	0.9999675648	0.0004326641916
876	0.9999675648	0.0004326641916
877	0.9999675648	0.0004326641916
878	0.9999675648	0.0004326641916
879	0.9999675648	0.0004326641916
880	0.9999675648	0.0004326641916
881	0.9999675648	0.0004326641916
882	0.9999675648	0.0004326641916
883	0.9999675648	0.0004326641916
884	0.9999675648	0.0004326641916
885	0.9999675648	0.0004326641916
886	0.9999675648	0.0004326641916
887	0.9999675648	0.0004326641916
888	0.9999675648	0.0004326641916
889	0.9999675648	0.0004326641916
890	0.9999675648	0.0004326641916
891	0.9999675648	0.0004326641916
892	0.9999675648	0.0004326641916
893	0.9999675648	0.0004326641916
894	0.9999675648	0.0004326641916
895	0.9999675648	0.0004326641916
896	0.9999675648	0.0004326641916
897	0.9999675648	0.0004326641916
898	0.9999675648	0.0004326641916
899	0.9999675648	0.0004326641916
900	0.9999675648	0.0004326641916
901	0.9999675648	0.0004326641916
902	0.9999675648	0.0004326641916
903	0.9999675648	0.0004326641916
904	0.9999675648	0.0004326641916
905	0.9999675648	0.0004326641916
906	0.9999675648	0.0004326641916
907	0.9999675648	0.0004326641916
908	0.9999675648	0.0004326641916
909	0.9999675648	0.0004326641916
910	0.9999675648	0.0004326641916
911	0.9999675648	0.0004326641916
912	0.9999675648	0.0004326641916
913	0.9999675648	0.0004326641916
914	0.9999675648	0.0004326641916
915	0.9999675648	0.0004326641916
916	0.9999675648	0.0004326641916
917	0.9999675648	0.0004326641916
918	0.9999675648	0.0004326641916
919	0.9999675648	0.0004326641916
920	0.9999675648	0.0004326641916
921	0.9999675648	0.0004326641916
922	0.9999675648	0.0004326641916
923	0.9999675648	0.0004326641916
924	0.9999675648	0.0004326641916
925	0.9999675648	0.0004326641916
926	0.9999675648	0.0004326641916
927	0.9999675648	0.0004326641916
928	0.9999675648	0.0004326641916
929	0.9999675648	0.0004326641916
930	0.9999675648	0.0004326641916
931	0.9999675648	0.0004326641916
932	0.9999675648	0.0004326641916
933	0.9999675648	0.0004326641916
934	0.9999675648	0.0004326641916
935	0.9999675648	0.0004326641916
936	0.9999675648	0.0004326641916
937	0.9999675648	0.0004326641916
938	0.9999675648	0.0004326641916
939	0.9999675648	0.0004326641916
940	0.9999675648	0.0004326641916
941	0.9999675648	0.0004326641916
942	0.9999675648	0.0004326641916
943	0.9999675648	0.0004326641916
944	0.9999675648	0.0004326641916
945	0.9999675648	0.0004326641916
946	0.9999675648	0.0004326641916
947	0.9999675648	0.0004326641916
948	0.9999675648	0.0004326641916
949	0.9999675648	0.0004326641916
950	0.9999675648	0.0004326641916
951	0.9999675648	0.0004326641916
952	0.9999675648	0.0004326641916
953	0.9999675648	0.0004326641916
954	0.9999675648	0.0004326641916
955	0.9999675648	0.0004326641916
956	0.9999675648	0.0004326641916
957	0.9999675648	0.0004326641916
958	0.9999675648	0.0004326641916
959	0.9999675648	0.0004326641916
960	0.9999675648	0.0004326641916
961	0.9999675648	0.0004326641916
962	0.9999675648	0.0004326641916
963	0.9999675648	0.0004326641916
964	0.9999675648	0.0004326641916
965	0.9999675648	0.0004326641916
966	0.9999675648	0.0004326641916
967	0.9999675648	0.0004326641916
968	0.9999675648	0.0004326641916
969	0.9999675648	0.0004326641916
970	0.9999675648	0.0004326641916
971	0.9999675648	0.0004326641916
972	0.9999675648	0.0004326641916
973	0.9999675648	0.0004326641916
974	0.9999675648	0.0004326641916
975	0.9999675648	0.0004326641916
976	0.9999675648	0.0004326641916
977	0.9999675648	0.0004326641916
978	0.9999675648	0.0004326641916
979	0.9999675648	0.0004326641916
980	0.9999675648	0.0004326641916
981	0.9999675648	0.0004326641916
982	0.9999675648	0.0004326641916
983	0.9999675648	0.0004326641916
984	0.9999675648	0.0004326641916
985	0.9999675648	0.0004326641916
986	0.9999675648	0.0004326641916
987	0.9999675648	0.0004326641916
988	0.9999675648	0.0004326641916
989	0.9999675648	0.0004326641916
990	0.9999675648	0.0004326641916
991	0.9999675648	0.0004326641916
992	0.9999675648	0.0004326641916
993	0.9999675648	0.0004326641916
994	0.9999675648	0.0004326641916
995	0.9999675648	0.0004326641916
996	0.9999675648	0.0004326641916
997	0.9999675648	0.0004326641916
998	0.9999675648	0.0004326641916
999	0.9999675648	0.0004326641916
